	module id	gene name	median expression	mean pairwise dist	median pairwise dist	min pairwise dist	max pairwise dist	range pairwise dist	operon_name
PA14_31340	42		9.505012483569018	20760.0	20935.0	10.0	32920.0	32910.0
PA14_31240	34		283.432210035204	167.61904761904762	250.0	10.0	310.0	300.0
PA14_21830	33		162.0619672490515	13310.444444444445	14890.0	80.0	34690.0	34610.0
PA14_51590	64		148.4231233975475	11586.0	17925.0	10.0	20000.0	19990.0
PA14_15570	45		220.81265029795702	83.80952380952381	30.0	10.0	260.0	250.0
PA14_35920	31		45.251903618593005	400.0	80.0	10.0	1310.0	1300.0	PA14_35930-PA14_35920
PA14_01770	24		119.110577260983	15890.666666666666	15040.0	10.0	32210.0	32200.0	PA14_01780-PA14_01770
PA14_28790	18		47.974945232351644	37.77777777777778	30.0	10.0	100.0	90.0
PA14_63450	67		100.86649300963501	13026.666666666666	13025.0	10.0	26050.0	26040.0
PA14_32850	40		79.32266271906025	8849.444444444445	475.0	10.0	29970.0	29960.0
PA14_46620	51		234.54629112529	652.0	30.0	10.0	1930.0	1920.0
PA14_21260	59		919.9959085586605	18310.29160739687	18730.0	10.0	36630.0	36620.0
PA14_59050	59		48.200274361914246	18310.29160739687	18730.0	10.0	36630.0	36620.0	PA14_59000-PA14_59010-PA14_59020-PA14_59030-PA14_59050-PA14_59060-PA14_59070-PA14_59090-PA14_59100-PA14_59110-PA14_59120
PA14_59930	59		15.865401761473901	18310.29160739687	18730.0	10.0	36630.0	36620.0	PA14_59860-PA14_59870-PA14_59880-PA14_59890-PA14_59900-PA14_59910-PA14_59920-PA14_59930-PA14_59940-PA14_59950-PA14_59960
PA14_14310	59		112.94320107104099	18310.29160739687	18730.0	10.0	36630.0	36620.0	PA14_14310-PA14_14300
PA14_03350	60		632.2206442125365	26.666666666666668	20.0	10.0	60.0	50.0	PA14_03360-PA14_03350
PA14_31070	68		12.000412220862	8112.666666666667	220.0	10.0	24200.0	24190.0	PA14_31100-PA14_31090-PA14_31080-PA14_31070-PA14_31060-PA14_31050
PA14_59510	57		20.25284664951605	59.111111111111114	50.0	10.0	140.0	130.0	PA14_59480-PA14_59490-PA14_59500-PA14_59510
PA14_13880	61		2.02788006750538	19248.571428571428	28640.0	10.0	36270.0	36260.0	PA14_13890-PA14_13880-PA14_13870
PA14_46580	51		24.052778420737305	652.0	30.0	10.0	1930.0	1920.0	PA14_46570-PA14_46580-PA14_46590-PA14_46600
PA14_61340	47		37.29940182616539	20346.0	22350.0	70.0	33790.0	33720.0	PA14_61350-PA14_61340
PA14_58980	27		7.280622034461125	6997.142857142857	65.0	10.0	27920.0	27910.0	PA14_58910-PA14_58920-PA14_58930-PA14_58940-PA14_58950-PA14_58960-PA14_58970-PA14_58980-PA14_58990
PA14_03163	26		3000.347002100809	12506.285714285714	17180.0	10.0	30073.0	30063.0	PA14_03163-PA14_03166
PA14_39670	33		0.92363382709129	13310.444444444445	14890.0	80.0	34690.0	34610.0
PA14_53600	69		272.53911334907	6941.071428571428	4125.0	10.0	23060.0	23050.0	PA14_53590-PA14_53600
PA14_46600	51		31.729065087624104	652.0	30.0	10.0	1930.0	1920.0	PA14_46570-PA14_46580-PA14_46590-PA14_46600
PA14_55000	50		30.631662048111348	2372.794117647059	70.0	10.0	19760.0	19750.0	PA14_55000-PA14_55020-PA14_55030-PA14_55040
PA14_59500	57		32.3850991299085	59.111111111111114	50.0	10.0	140.0	130.0	PA14_59480-PA14_59490-PA14_59500-PA14_59510
PA14_22160	43		8.437418506899679	66.54545454545455	50.0	10.0	190.0	180.0
PA14_63605	9	fdnG	2862.67734109518	19088.928571428572	20235.0	980.0	34180.0	33200.0	fdnG-fdnH-fdnI
PA14_59670	44		9.221845297042575	3486.0	805.0	10.0	8380.0	8370.0	PA14_59640-PA14_59650-PA14_59660-PA14_59670-PA14_59680-PA14_59690-PA14_59700
PA14_11730	22		34.10417588328815	8649.52380952381	7380.0	30.0	26250.0	26220.0
PA14_10410	42		1.044137251975015	20760.0	20935.0	10.0	32920.0	32910.0
PA14_54460	14		131.865282246947	20748.214285714286	25895.0	410.0	36500.0	36090.0	PA14_54470-PA14_54460
PA14_30880	38		13.2600257983461	163.07692307692307	165.0	10.0	380.0	370.0	PA14_30880-PA14_30870-PA14_30860-PA14_30850
PA14_60140	72		192.090468767473	15773.333333333334	16090.0	10.0	33280.0	33270.0	PA14_60130-PA14_60140
PA14_03270	70		1090.7605144193749	18.333333333333332	17.5	5.0	35.0	30.0	PA14_03270-PA14_03285
PA14_41290	73		5.96086268698154	17038.0	14375.0	10.0	34810.0	34800.0	PA14_41280-PA14_41290
PA14_43090	29		27.47794815130225	20173.333333333332	30820.0	10.0	32840.0	32830.0	PA14_43080-PA14_43090-PA14_43100
PA14_59350	71	pilV2	104.7255524861215	146.11111111111111	115.0	10.0	450.0	440.0	pilL2-pilN2-pilO2-pilP2-pilQ2-pilR2-pilS2-pilT2-pilV2-pilM2
PA14_59380	57		209.70926309279452	59.111111111111114	50.0	10.0	140.0	130.0
PA14_27680	11		4.583615350845611	2744.4444444444443	37.5	5.0	12280.0	12275.0	PA14_27680-PA14_27675
PA14_14400	61		2.455469350342795	19248.571428571428	28640.0	10.0	36270.0	36260.0
PA14_51650	72		174.030027229164	15773.333333333334	16090.0	10.0	33280.0	33270.0	PA14_51640-PA14_51650
PA14_27700	11		24.766485649107146	2744.4444444444443	37.5	5.0	12280.0	12275.0	PA14_27700-PA14_27690
PA14_28750	58		44.2835527431133	21248.0	28200.0	280.0	33010.0	32730.0
PA14_69510	64		495.498087354983	11586.0	17925.0	10.0	20000.0	19990.0
PA14_35950	25		6.579432953502475	11725.555555555555	12255.0	10.0	24070.0	24060.0	PA14_35990-PA14_35980-PA14_35970-PA14_35950
PA14_28520	33		82.86996100740674	13310.444444444445	14890.0	80.0	34690.0	34610.0
PA14_28820	18		1990.2456901748856	37.77777777777778	30.0	10.0	100.0	90.0	PA14_28820-PA14_28830-PA14_28840
PA14_54920	50		377.45389086169655	2372.794117647059	70.0	10.0	19760.0	19750.0	PA14_54920-PA14_54910
PA14_35850	12		1315.097267946355	13.333333333333334	10.0	10.0	20.0	10.0	tnpT-PA14_35840-PA14_35850
PA14_43250	9		64.9645399793809	19088.928571428572	20235.0	980.0	34180.0	33200.0
PA14_45260	46		85.92703926493746	18984.64285714286	18360.0	3250.0	35310.0	32060.0	ccmC-PA14_45340-ccmE-ccmF-ccmG-ccmH-cycH-PA14_45260
PA14_15540	10		131.3541204689955	84.0	100.0	10.0	180.0	170.0	trbJ-PA14_15530-PA14_15540
PA14_31160	28		39.8707988503639	13005.333333333334	10040.0	10.0	27780.0	27770.0	PA14_31160-PA14_31170
PA14_15660	30		54.52770830005815	23.333333333333332	25.0	10.0	40.0	30.0
PA14_31430	73		51.12010990381336	17038.0	14375.0	10.0	34810.0	34800.0
