	module id
PA14_56680	33.0
PA14_56690	41.0
PA14_56700	8.0
PA14_56720	1.0
PA14_56730	49.0
PA14_56740	1.0
PA14_56750	1.0
PA14_56770	1.0
PA14_56780	34.0
PA14_56790	1.0
PA14_56800	11.0
PA14_56810	23.0
PA14_56830	50.0
PA14_56840	1.0
PA14_56850	5.0
PA14_56870	21.0
PA14_56880	28.0
PA14_56890	1.0
PA14_56900	1.0
PA14_56910	17.0
PA14_56920	4.0
PA14_56930	4.0
PA14_56940	1.0
PA14_56950	1.0
PA14_56960	1.0
PA14_56970	19.0
PA14_56980	41.0
PA14_56990	25.0
PA14_57010	53.0
PA14_57020	53.0
PA14_57030	53.0
PA14_57040	1.0
PA14_57050	8.0
PA14_57060	53.0
PA14_57080	3.0
PA14_57070	7.0
PA14_57100	21.0
PA14_57110	29.0
PA14_57130	0.0
PA14_57140	7.0
PA14_57160	1.0
PA14_57170	1.0
PA14_57180	9.0
PA14_57190	1.0
PA14_57200	9.0
PA14_57210	18.0
PA14_57220	34.0
PA14_57240	2.0
PA14_57250	11.0
PA14_57260	18.0
PA14_57290	5.0
PA14_57300	18.0
PA14_57320	18.0
PA14_57330	18.0
PA14_57340	18.0
PA14_57360	18.0
PA14_57370	2.0
PA14_57380	18.0
PA14_57390	18.0
PA14_57410	18.0
PA14_57440	18.0
PA14_57450	18.0
PA14_57460	18.0
PA14_57470	1.0
PA14_57480	2.0
PA14_57490	2.0
PA14_57500	8.0
PA14_57510	2.0
PA14_57520	31.0
PA14_57530	15.0
PA14_57540	15.0
PA14_57560	15.0
PA14_57570	15.0
PA14_57580	27.0
PA14_57590	27.0
PA14_57600	14.0
PA14_57630	1.0
PA14_57640	6.0
PA14_57650	43.0
PA14_57670	41.0
PA14_57680	54.0
PA14_57690	20.0
PA14_57710	37.0
PA14_57720	37.0
PA14_57730	11.0
PA14_57740	7.0
PA14_57760	36.0
PA14_57770	15.0
PA14_57780	12.0
PA14_57800	12.0
PA14_57810	12.0
PA14_57820	43.0
PA14_57830	0.0
PA14_57840	15.0
PA14_57850	2.0
PA14_57870	12.0
PA14_57880	20.0
PA14_57890	2.0
PA14_57900	34.0
PA14_57910	34.0
PA14_57920	34.0
PA14_57930	12.0
PA14_57940	0.0
PA14_57950	19.0
PA14_57960	30.0
PA14_57970	12.0
PA14_57980	18.0
PA14_57990	33.0
PA14_58000	33.0
PA14_58010	33.0
PA14_58030	33.0
PA14_58040	33.0
PA14_58050	3.0
PA14_58060	4.0
PA14_58070	3.0
PA14_58080	3.0
PA14_58090	1.0
PA14_58100	3.0
PA14_58110	9.0
PA14_58120	2.0
PA14_58130	2.0
PA14_58150	36.0
PA14_58170	34.0
PA14_58180	12.0
PA14_58190	15.0
PA14_58210	1.0
PA14_58220	1.0
PA14_58230	32.0
PA14_58240	1.0
PA14_58250	32.0
PA14_58260	9.0
PA14_58270	32.0
PA14_58290	8.0
PA14_58300	15.0
PA14_58320	9.0
PA14_58330	29.0
PA14_58350	5.0
PA14_58360	10.0
PA14_58380	1.0
PA14_58390	5.0
PA14_58410	5.0
PA14_58420	5.0
PA14_58440	5.0
PA14_58450	5.0
PA14_58470	5.0
PA14_58490	5.0
PA14_58500	16.0
PA14_58510	1.0
PA14_58530	1.0
PA14_58540	4.0
PA14_58550	36.0
PA14_58560	1.0
PA14_58570	1.0
PA14_58580	33.0
PA14_58600	33.0
PA14_58610	1.0
PA14_58620	1.0
PA14_58630	0.0
PA14_58650	24.0
PA14_58660	16.0
PA14_58670	1.0
PA14_58690	40.0
PA14_58700	1.0
PA14_58720	35.0
PA14_58730	43.0
PA14_58740	9.0
PA14_58750	2.0
PA14_58760	35.0
PA14_58770	18.0
PA14_58780	40.0
PA14_58790	26.0
PA14_58800	6.0
PA14_58810	9.0
PA14_58820	39.0
PA14_58830	19.0
PA14_58840	41.0
PA14_58850	17.0
PA14_58860	4.0
PA14_58870	8.0
PA14_58880	1.0
PA14_58890	1.0
PA14_58900	1.0
PA14_58910	57.0
PA14_58920	57.0
PA14_58930	57.0
PA14_58940	1.0
PA14_58950	57.0
PA14_58960	1.0
PA14_58970	57.0
PA14_58980	6.0
PA14_58990	1.0
PA14_59000	1.0
PA14_59010	1.0
PA14_59020	1.0
PA14_59030	57.0
PA14_59050	1.0
PA14_59060	57.0
PA14_59070	6.0
PA14_59090	1.0
PA14_59100	57.0
PA14_59110	1.0
PA14_59120	1.0
PA14_59130	57.0
PA14_59140	57.0
PA14_59150	57.0
PA14_59160	1.0
PA14_59170	0.0
PA14_59180	16.0
PA14_59190	38.0
PA14_59200	6.0
PA14_59210	1.0
PA14_59220	45.0
PA14_59230	55.0
PA14_59240	57.0
PA14_59250	57.0
PA14_59270	57.0
PA14_59280	1.0
PA14_59290	1.0
PA14_59310	1.0
PA14_59320	57.0
PA14_59340	20.0
PA14_59350	1.0
PA14_59360	1.0
PA14_59380	57.0
PA14_59370	1.0
PA14_59390	55.0
PA14_59400	57.0
PA14_59410	61.0
PA14_59430	57.0
PA14_59440	57.0
PA14_59470	57.0
PA14_59480	57.0
PA14_59490	57.0
PA14_59500	57.0
PA14_59510	57.0
PA14_59520	57.0
PA14_59530	57.0
PA14_59540	57.0
PA14_59550	35.0
PA14_59560	31.0
PA14_59570	1.0
PA14_59580	55.0
PA14_59590	35.0
PA14_59600	55.0
PA14_59610	38.0
PA14_59620	38.0
PA14_59630	38.0
PA14_59640	6.0
PA14_59650	1.0
PA14_59660	1.0
PA14_59670	1.0
PA14_59680	1.0
PA14_59690	1.0
PA14_59700	1.0
PA14_59710	49.0
PA14_59720	1.0
PA14_59750	1.0
PA14_59760	1.0
PA14_59770	30.0
PA14_59780	30.0
PA14_59790	30.0
PA14_59800	3.0
PA14_59820	1.0
PA14_59830	6.0
PA14_59840	35.0
PA14_59850	1.0
PA14_59860	1.0
PA14_59870	6.0
PA14_59880	6.0
PA14_59890	57.0
PA14_59900	6.0
PA14_59910	1.0
PA14_59920	6.0
PA14_59930	6.0
PA14_59940	57.0
PA14_59950	6.0
PA14_59960	26.0
PA14_59970	35.0
PA14_59980	1.0
PA14_59990	1.0
PA14_60000	1.0
PA14_60010	1.0
PA14_60020	1.0
PA14_60030	55.0
PA14_60040	62.0
PA14_60050	4.0
PA14_60060	1.0
PA14_60070	3.0
PA14_60080	3.0
PA14_60090	24.0
PA14_60100	35.0
PA14_60110	35.0
PA14_60120	35.0
PA14_60130	9.0
PA14_60140	34.0
PA14_60190	53.0
PA14_60200	1.0
PA14_60210	8.0
PA14_60230	2.0
PA14_60240	1.0
PA14_60250	1.0
PA14_60260	23.0
PA14_60270	9.0
PA14_60280	35.0
PA14_60290	35.0
PA14_60300	34.0
PA14_60310	35.0
PA14_60320	35.0
PA14_60330	34.0
PA14_60350	15.0
PA14_60360	18.0
PA14_60370	18.0
PA14_60380	34.0
PA14_60390	21.0
PA14_60400	43.0
PA14_60410	62.0
PA14_60420	62.0
PA14_60450	51.0
PA14_60460	27.0
PA14_60470	2.0
PA14_60480	33.0
PA14_60490	30.0
PA14_60500	17.0
PA14_60520	17.0
PA14_60530	43.0
PA14_60540	16.0
PA14_60550	28.0
PA14_60560	30.0
PA14_60570	9.0
PA14_60580	15.0
PA14_60590	21.0
PA14_60600	1.0
PA14_60630	62.0
PA14_60650	62.0
PA14_60660	1.0
PA14_60670	1.0
PA14_60690	1.0
PA14_60700	28.0
PA14_60710	1.0
PA14_60730	1.0
PA14_60750	22.0
PA14_60760	1.0
PA14_60770	1.0
PA14_60780	1.0
PA14_60790	54.0
PA14_60800	3.0
PA14_60810	30.0
PA14_60820	1.0
PA14_60830	1.0
PA14_60850	14.0
PA14_60860	40.0
PA14_60870	4.0
PA14_60890	36.0
PA14_60900	11.0
PA14_60920	23.0
PA14_60930	23.0
PA14_60950	25.0
PA14_60960	22.0
PA14_60970	17.0
PA14_60990	1.0
PA14_61000	30.0
PA14_61010	35.0
PA14_61020	1.0
PA14_61040	51.0
PA14_61050	29.0
PA14_61060	33.0
PA14_61080	24.0
PA14_61090	1.0
PA14_61110	11.0
PA14_61120	1.0
PA14_61130	2.0
PA14_61140	61.0
PA14_61150	61.0
PA14_61170	1.0
PA14_61180	51.0
PA14_61190	35.0
PA14_61200	42.0
PA14_61210	1.0
PA14_61220	1.0
PA14_61250	36.0
PA14_61260	1.0
PA14_61270	3.0
PA14_61280	26.0
PA14_61290	12.0
PA14_61300	24.0
PA14_61320	11.0
PA14_61330	51.0
PA14_61340	49.0
PA14_61350	3.0
PA14_61360	2.0
PA14_61370	1.0
PA14_61380	17.0
PA14_61390	3.0
PA14_61400	12.0
PA14_61410	10.0
PA14_61430	2.0
PA14_61440	1.0
PA14_61450	36.0
PA14_61460	2.0
PA14_61470	9.0
PA14_61480	7.0
PA14_61500	10.0
PA14_61510	1.0
PA14_61520	1.0
PA14_61530	1.0
PA14_61540	1.0
PA14_61550	1.0
PA14_61560	1.0
PA14_61580	44.0
PA14_61590	46.0
PA14_61600	17.0
PA14_61610	1.0
PA14_61620	46.0
PA14_61640	46.0
PA14_61650	29.0
PA14_61660	7.0
PA14_61670	21.0
PA14_61680	21.0
PA14_61700	12.0
PA14_61710	2.0
PA14_61720	8.0
PA14_61740	8.0
PA14_61750	55.0
PA14_61770	31.0
PA14_61780	27.0
PA14_61790	2.0
PA14_61820	43.0
PA14_61840	3.0
PA14_61850	1.0
PA14_61860	2.0
PA14_61870	54.0
PA14_61880	21.0
PA14_61890	1.0
PA14_61910	1.0
PA14_61920	1.0
PA14_61940	1.0
PA14_61950	47.0
PA14_61960	7.0
PA14_61980	34.0
PA14_61990	7.0
PA14_62000	50.0
PA14_62010	1.0
PA14_62020	18.0
PA14_62030	1.0
PA14_62040	21.0
PA14_62100	6.0
PA14_62110	42.0
PA14_62120	8.0
PA14_62130	46.0
PA14_62150	18.0
PA14_62160	46.0
PA14_62170	40.0
PA14_62180	11.0
PA14_62190	1.0
PA14_62200	2.0
PA14_62230	8.0
PA14_62240	17.0
PA14_62250	19.0
PA14_62260	19.0
PA14_62270	1.0
PA14_62280	1.0
PA14_62290	33.0
PA14_62300	33.0
PA14_62330	33.0
PA14_62350	50.0
PA14_62360	26.0
PA14_62370	49.0
PA14_62380	49.0
PA14_62390	4.0
PA14_62400	4.0
PA14_62410	1.0
PA14_62420	3.0
PA14_62430	26.0
PA14_62440	2.0
PA14_62450	36.0
PA14_62470	1.0
PA14_62480	1.0
PA14_62490	34.0
PA14_62510	1.0
PA14_62520	21.0
PA14_62530	21.0
PA14_62540	41.0
PA14_62560	12.0
PA14_62570	48.0
PA14_62580	8.0
PA14_62590	8.0
PA14_62600	43.0
PA14_62620	50.0
PA14_62630	16.0
PA14_62640	1.0
PA14_62650	3.0
PA14_62660	23.0
PA14_62670	13.0
PA14_62680	13.0
PA14_62690	13.0
PA14_62710	12.0
PA14_62720	27.0
PA14_62730	34.0
PA14_62740	27.0
PA14_62760	27.0
PA14_62770	27.0
PA14_62780	34.0
PA14_62810	55.0
PA14_62830	43.0
PA14_62840	12.0
PA14_62850	34.0
PA14_62860	40.0
PA14_62870	53.0
PA14_62880	43.0
PA14_62890	2.0
PA14_62900	15.0
PA14_62910	12.0
PA14_62920	34.0
PA14_62930	8.0
PA14_62940	53.0
PA14_62960	53.0
PA14_62970	53.0
PA14_62990	53.0
PA14_63010	61.0
PA14_63020	55.0
PA14_63030	8.0
PA14_63040	49.0
PA14_63050	3.0
PA14_63060	2.0
PA14_63070	1.0
PA14_63080	42.0
PA14_63090	32.0
PA14_63100	32.0
PA14_63110	1.0
PA14_63120	1.0
PA14_63130	1.0
PA14_63150	1.0
PA14_63160	1.0
PA14_63170	25.0
PA14_63190	1.0
PA14_63200	1.0
PA14_63210	17.0
PA14_63220	1.0
PA14_63230	1.0
PA14_63240	1.0
PA14_63250	49.0
PA14_63270	29.0
PA14_63280	16.0
PA14_63290	1.0
PA14_63300	7.0
PA14_63310	1.0
PA14_63320	1.0
PA14_63330	44.0
PA14_63340	9.0
PA14_63350	50.0
PA14_63360	1.0
PA14_63370	1.0
PA14_63380	1.0
PA14_63390	1.0
PA14_63410	7.0
PA14_63420	18.0
PA14_63430	1.0
PA14_63440	1.0
PA14_63450	6.0
PA14_63470	1.0
PA14_63480	1.0
PA14_63500	1.0
PA14_63520	1.0
PA14_63530	1.0
PA14_63540	1.0
PA14_63550	1.0
PA14_63570	15.0
PA14_63580	28.0
PA14_63620	1.0
PA14_63640	1.0
PA14_63650	7.0
PA14_63660	1.0
PA14_63680	1.0
PA14_63700	1.0
PA14_63710	1.0
PA14_63720	1.0
PA14_63730	26.0
PA14_63740	26.0
PA14_63750	26.0
PA14_63770	26.0
PA14_63780	26.0
PA14_63800	26.0
PA14_63820	62.0
PA14_63830	1.0
PA14_63840	1.0
PA14_63850	3.0
PA14_63860	1.0
PA14_63880	1.0
PA14_63890	3.0
PA14_63900	44.0
PA14_63910	52.0
PA14_63920	52.0
PA14_63940	52.0
PA14_63960	52.0
PA14_63970	52.0
PA14_63990	21.0
PA14_64000	2.0
PA14_64010	29.0
PA14_64030	3.0
PA14_64050	40.0
PA14_64060	1.0
PA14_64080	7.0
PA14_64090	34.0
PA14_64100	20.0
PA14_64110	20.0
PA14_64120	7.0
PA14_64140	8.0
PA14_64170	2.0
PA14_64180	43.0
PA14_64190	43.0
PA14_64200	31.0
PA14_64220	31.0
PA14_64230	2.0
PA14_64240	1.0
PA14_64260	56.0
PA14_64270	56.0
PA14_64280	56.0
PA14_64290	56.0
PA14_64300	56.0
PA14_64310	56.0
PA14_64320	56.0
PA14_64350	1.0
PA14_64360	1.0
PA14_64370	1.0
PA14_64390	1.0
PA14_64400	1.0
PA14_64410	4.0
PA14_64420	1.0
PA14_64430	1.0
PA14_64440	1.0
PA14_64450	7.0
PA14_64460	29.0
PA14_64470	49.0
PA14_64480	29.0
PA14_64490	13.0
PA14_64500	46.0
PA14_64510	29.0
PA14_64520	13.0
PA14_64530	51.0
PA14_64540	1.0
PA14_64550	1.0
PA14_64560	1.0
PA14_64570	1.0
PA14_64580	1.0
PA14_64590	7.0
PA14_64610	48.0
PA14_64620	48.0
PA14_64640	1.0
PA14_64650	56.0
PA14_64660	1.0
PA14_64670	1.0
PA14_64680	1.0
PA14_64690	1.0
PA14_64700	33.0
PA14_64710	1.0
PA14_64720	1.0
PA14_64740	1.0
PA14_64750	1.0
PA14_64770	1.0
PA14_64780	1.0
PA14_64790	1.0
PA14_64800	1.0
PA14_64810	1.0
PA14_64820	1.0
PA14_64840	9.0
PA14_64850	1.0
PA14_64860	56.0
PA14_64870	56.0
PA14_64880	1.0
PA14_64890	56.0
PA14_64900	1.0
PA14_64910	1.0
PA14_64920	10.0
PA14_64930	16.0
PA14_64940	61.0
PA14_64950	61.0
PA14_64960	61.0
PA14_64980	61.0
PA14_64990	26.0
PA14_65000	50.0
PA14_65010	7.0
PA14_65030	54.0
PA14_65040	10.0
PA14_65050	1.0
PA14_65060	1.0
PA14_65080	2.0
PA14_65090	10.0
PA14_65110	1.0
PA14_65130	31.0
PA14_65150	31.0
PA14_65160	31.0
PA14_65170	27.0
PA14_65180	27.0
PA14_65190	39.0
PA14_65200	8.0
PA14_65230	31.0
PA14_65250	12.0
PA14_65260	12.0
PA14_65270	8.0
PA14_65280	8.0
PA14_65300	53.0
PA14_65310	53.0
PA14_65320	0.0
PA14_65350	54.0
PA14_65370	21.0
PA14_65380	4.0
PA14_65390	62.0
PA14_65400	1.0
PA14_65410	4.0
PA14_65420	1.0
PA14_65430	24.0
PA14_65450	24.0
PA14_65470	11.0
PA14_65480	2.0
PA14_65500	2.0
PA14_65520	39.0
PA14_65540	2.0
PA14_65560	36.0
PA14_65570	2.0
PA14_65580	21.0
PA14_65590	41.0
PA14_65630	18.0
PA14_65640	48.0
PA14_65660	15.0
PA14_65670	21.0
PA14_65690	48.0
PA14_65700	3.0
PA14_65710	53.0
PA14_65720	28.0
PA14_65740	42.0
PA14_65750	8.0
PA14_65760	1.0
PA14_65770	1.0
PA14_65810	1.0
PA14_65820	1.0
PA14_65840	1.0
PA14_65850	1.0
PA14_65860	1.0
PA14_65870	1.0
PA14_65880	26.0
PA14_65900	1.0
PA14_65920	1.0
PA14_65940	1.0
PA14_65950	1.0
PA14_65960	1.0
PA14_65970	1.0
PA14_65990	1.0
PA14_66000	1.0
PA14_66010	7.0
PA14_66020	11.0
PA14_66040	1.0
PA14_66050	1.0
PA14_66060	12.0
PA14_66080	36.0
PA14_66090	8.0
PA14_66100	2.0
PA14_66110	18.0
PA14_66120	2.0
PA14_66140	2.0
PA14_66150	18.0
PA14_66160	2.0
PA14_66170	31.0
PA14_66190	2.0
PA14_66200	18.0
PA14_66210	18.0
PA14_66220	18.0
PA14_66230	53.0
PA14_66240	53.0
PA14_66250	2.0
PA14_66260	34.0
PA14_66270	2.0
PA14_66290	46.0
PA14_66310	46.0
PA14_66320	24.0
PA14_66330	39.0
PA14_66340	11.0
PA14_66350	1.0
PA14_66380	7.0
PA14_66400	2.0
PA14_66410	1.0
PA14_66420	1.0
PA14_66440	9.0
PA14_66450	42.0
PA14_66460	30.0
PA14_66480	39.0
PA14_66490	1.0
PA14_66510	61.0
PA14_66520	1.0
PA14_66530	1.0
PA14_66540	1.0
PA14_66550	48.0
PA14_66560	1.0
PA14_66570	1.0
PA14_66580	53.0
PA14_66600	18.0
PA14_66610	24.0
PA14_66620	24.0
PA14_66630	24.0
PA14_66640	24.0
PA14_66650	24.0
PA14_66660	24.0
PA14_66670	34.0
PA14_66680	31.0
PA14_66690	17.0
PA14_66700	19.0
PA14_66710	51.0
PA14_66720	1.0
PA14_66750	12.0
PA14_66760	48.0
PA14_66770	53.0
PA14_66790	53.0
PA14_66800	53.0
PA14_66820	25.0
PA14_66830	25.0
PA14_66840	10.0
PA14_66850	10.0
PA14_66880	3.0
PA14_66890	2.0
PA14_66900	12.0
PA14_66910	21.0
PA14_66920	2.0
PA14_66940	2.0
PA14_66950	34.0
PA14_66960	34.0
PA14_66970	9.0
PA14_66980	18.0
PA14_66990	48.0
PA14_67010	24.0
PA14_67020	28.0
PA14_67030	7.0
PA14_67040	2.0
PA14_67050	31.0
PA14_67090	8.0
PA14_67100	39.0
PA14_67110	26.0
PA14_67120	1.0
PA14_67130	1.0
PA14_67140	1.0
PA14_67150	1.0
PA14_67170	1.0
PA14_67180	6.0
PA14_67190	6.0
PA14_67200	6.0
PA14_67210	6.0
PA14_67220	1.0
PA14_67230	1.0
PA14_67240	1.0
PA14_67250	1.0
PA14_67260	1.0
PA14_67270	3.0
PA14_67280	3.0
PA14_67300	1.0
PA14_67310	1.0
PA14_67320	1.0
PA14_67340	1.0
PA14_67350	1.0
PA14_67370	49.0
PA14_67380	1.0
PA14_67400	37.0
PA14_67410	16.0
PA14_67420	1.0
PA14_67440	1.0
PA14_67450	3.0
PA14_67460	3.0
PA14_67470	48.0
PA14_67490	8.0
PA14_67500	51.0
PA14_67510	25.0
PA14_67520	1.0
PA14_67530	1.0
PA14_67540	1.0
PA14_67550	1.0
PA14_67560	27.0
PA14_67580	43.0
PA14_67600	2.0
PA14_67620	1.0
PA14_67630	20.0
PA14_67640	1.0
PA14_67650	1.0
PA14_67670	56.0
PA14_67680	2.0
PA14_67710	1.0
PA14_67700	7.0
PA14_67720	12.0
PA14_67740	12.0
PA14_67750	2.0
PA14_67770	2.0
PA14_67780	1.0
PA14_67790	36.0
PA14_67810	8.0
PA14_67820	7.0
PA14_67830	7.0
PA14_67840	24.0
PA14_67850	7.0
PA14_67860	21.0
PA14_67880	7.0
PA14_67890	2.0
PA14_67900	12.0
PA14_67920	8.0
PA14_67930	3.0
PA14_67940	1.0
PA14_67960	1.0
PA14_67970	1.0
PA14_67990	9.0
PA14_68000	2.0
PA14_68040	44.0
PA14_68050	1.0
PA14_68060	9.0
PA14_68070	5.0
PA14_68080	1.0
PA14_68090	1.0
PA14_68100	7.0
PA14_68110	1.0
PA14_68120	1.0
PA14_68130	1.0
PA14_68140	1.0
PA14_68170	25.0
PA14_68190	25.0
PA14_68200	25.0
PA14_68210	25.0
PA14_68230	1.0
PA14_68250	1.0
PA14_68260	5.0
PA14_68280	5.0
PA14_68290	5.0
PA14_68300	30.0
PA14_68330	30.0
PA14_68340	30.0
PA14_68350	46.0
PA14_68360	20.0
PA14_68370	11.0
PA14_68380	1.0
PA14_68390	11.0
PA14_68400	29.0
PA14_68420	1.0
PA14_68430	19.0
PA14_68440	1.0
PA14_68450	61.0
PA14_68460	1.0
PA14_68470	35.0
PA14_68480	1.0
PA14_68490	1.0
PA14_68500	1.0
PA14_68510	1.0
PA14_68530	1.0
PA14_68550	1.0
PA14_68560	1.0
PA14_68570	29.0
PA14_68580	31.0
PA14_68610	36.0
PA14_68620	2.0
PA14_68630	9.0
PA14_68640	1.0
PA14_68660	1.0
PA14_68670	1.0
PA14_68680	14.0
PA14_68700	14.0
PA14_68710	2.0
PA14_68720	7.0
PA14_68730	53.0
PA14_68740	44.0
PA14_68750	39.0
PA14_68770	1.0
PA14_68780	1.0
PA14_68800	30.0
PA14_68810	19.0
PA14_68820	23.0
PA14_68830	1.0
PA14_68840	1.0
PA14_68850	10.0
PA14_68860	5.0
PA14_68870	2.0
PA14_68890	1.0
PA14_68900	50.0
PA14_68920	1.0
PA14_68930	11.0
PA14_68940	22.0
PA14_68970	54.0
PA14_68980	54.0
PA14_69000	39.0
PA14_69010	8.0
PA14_69020	9.0
PA14_69030	50.0
PA14_69040	62.0
PA14_69050	1.0
PA14_69060	54.0
PA14_69070	30.0
PA14_69090	30.0
PA14_69100	39.0
PA14_69110	1.0
PA14_69130	7.0
PA14_69140	8.0
PA14_69150	12.0
PA14_69170	1.0
PA14_69190	31.0
PA14_69200	2.0
PA14_69220	48.0
PA14_69230	15.0
PA14_69240	28.0
PA14_69250	36.0
PA14_69260	29.0
PA14_69270	14.0
PA14_69280	1.0
PA14_69300	1.0
PA14_69310	1.0
PA14_69320	2.0
PA14_69330	2.0
PA14_69340	2.0
PA14_69350	11.0
PA14_69370	50.0
PA14_69380	6.0
PA14_69390	18.0
PA14_69400	2.0
PA14_69420	2.0
PA14_69430	29.0
PA14_69440	54.0
PA14_69450	1.0
PA14_69470	3.0
PA14_69480	3.0
PA14_69500	28.0
PA14_69510	1.0
PA14_69520	1.0
PA14_69540	1.0
PA14_69550	1.0
PA14_69560	57.0
PA14_69570	6.0
PA14_69580	3.0
PA14_69590	8.0
PA14_69600	50.0
PA14_69610	24.0
PA14_69620	1.0
PA14_69630	43.0
PA14_69640	33.0
PA14_69660	9.0
PA14_69670	8.0
PA14_69690	2.0
PA14_69700	48.0
PA14_69710	1.0
PA14_69720	1.0
PA14_69740	1.0
PA14_69750	3.0
PA14_69760	1.0
PA14_69770	3.0
PA14_69780	2.0
PA14_69810	56.0
PA14_69820	1.0
PA14_69840	1.0
PA14_69850	29.0
PA14_69870	1.0
PA14_69880	1.0
PA14_69890	1.0
PA14_69900	54.0
PA14_69910	43.0
PA14_69940	43.0
PA14_69950	29.0
PA14_69970	18.0
PA14_69980	0.0
PA14_69990	15.0
PA14_70010	15.0
PA14_70040	9.0
PA14_70050	29.0
PA14_70060	34.0
PA14_70070	1.0
PA14_70080	28.0
PA14_70100	1.0
PA14_70110	1.0
PA14_70120	1.0
PA14_70140	50.0
PA14_70160	50.0
PA14_70170	50.0
PA14_70180	43.0
PA14_70190	51.0
PA14_70200	50.0
PA14_70220	26.0
PA14_70230	49.0
PA14_70240	34.0
PA14_70260	12.0
PA14_70270	8.0
PA14_70280	15.0
PA14_70290	1.0
PA14_70300	1.0
PA14_70310	1.0
PA14_70330	1.0
PA14_70340	1.0
PA14_70350	16.0
PA14_70360	16.0
PA14_70370	8.0
PA14_70390	2.0
PA14_70400	0.0
PA14_70420	36.0
PA14_70430	45.0
PA14_70440	8.0
PA14_70450	2.0
PA14_70470	2.0
PA14_70480	12.0
PA14_70490	48.0
PA14_70510	1.0
PA14_70530	1.0
PA14_70550	1.0
PA14_70560	8.0
PA14_70570	8.0
PA14_70580	16.0
PA14_70590	0.0
PA14_70600	29.0
PA14_70620	1.0
PA14_70630	3.0
PA14_70640	31.0
PA14_70650	1.0
PA14_70670	1.0
PA14_70680	1.0
PA14_70690	5.0
PA14_70710	41.0
PA14_70720	1.0
PA14_70730	11.0
PA14_70740	0.0
PA14_70750	38.0
PA14_70760	1.0
PA14_70770	2.0
PA14_70780	6.0
PA14_70790	0.0
PA14_70800	38.0
PA14_70810	38.0
PA14_70830	38.0
PA14_70850	38.0
PA14_70860	38.0
PA14_70920	7.0
PA14_70930	11.0
PA14_70940	26.0
PA14_70950	26.0
PA14_70970	26.0
PA14_70980	1.0
PA14_71000	23.0
PA14_71020	23.0
PA14_71030	23.0
PA14_71060	1.0
PA14_71070	56.0
PA14_71080	1.0
PA14_71090	1.0
PA14_71100	1.0
PA14_71110	1.0
PA14_71120	1.0
PA14_71140	1.0
PA14_71150	1.0
PA14_71160	1.0
PA14_71170	1.0
PA14_71180	1.0
PA14_71190	1.0
PA14_71200	1.0
PA14_71210	1.0
PA14_71220	1.0
PA14_71230	1.0
PA14_71240	1.0
PA14_71250	1.0
PA14_71260	1.0
PA14_71280	1.0
PA14_71300	1.0
PA14_71310	1.0
PA14_71320	7.0
PA14_71330	2.0
PA14_71340	6.0
PA14_71350	1.0
PA14_71360	21.0
PA14_71370	1.0
PA14_71380	16.0
PA14_71390	16.0
PA14_71400	1.0
PA14_71410	1.0
PA14_71420	1.0
PA14_71430	1.0
PA14_71440	15.0
PA14_71450	8.0
PA14_71460	1.0
PA14_71470	1.0
PA14_71490	6.0
PA14_71500	1.0
PA14_71510	1.0
PA14_71530	1.0
PA14_71560	1.0
PA14_71570	1.0
PA14_71580	29.0
PA14_71590	17.0
PA14_71600	12.0
PA14_71620	43.0
PA14_71630	30.0
PA14_71640	1.0
PA14_71650	2.0
PA14_71670	1.0
PA14_71680	1.0
PA14_71690	1.0
PA14_71700	1.0
PA14_71710	7.0
PA14_71720	30.0
PA14_71740	9.0
PA14_71750	38.0
PA14_71760	38.0
PA14_71780	8.0
PA14_71800	10.0
PA14_71820	1.0
PA14_71830	26.0
PA14_71840	32.0
PA14_71850	1.0
PA14_71870	8.0
PA14_71880	1.0
PA14_71890	28.0
PA14_71900	40.0
PA14_71910	23.0
PA14_71920	23.0
PA14_71930	23.0
PA14_71940	23.0
PA14_71960	23.0
PA14_71970	3.0
PA14_71990	23.0
PA14_72000	23.0
PA14_72010	2.0
PA14_72020	9.0
PA14_72030	1.0
PA14_72040	1.0
PA14_72050	1.0
PA14_72060	1.0
PA14_72070	20.0
PA14_72080	8.0
PA14_72090	48.0
PA14_72110	7.0
PA14_72130	1.0
PA14_72140	1.0
PA14_72150	4.0
PA14_72170	1.0
PA14_72180	62.0
PA14_72200	62.0
PA14_72210	62.0
PA14_72220	1.0
PA14_72230	29.0
PA14_72250	1.0
PA14_72260	30.0
PA14_72280	1.0
PA14_72300	1.0
PA14_72320	7.0
PA14_72340	2.0
PA14_72350	4.0
PA14_72360	29.0
PA14_72370	13.0
PA14_72380	3.0
PA14_72390	3.0
PA14_72400	1.0
PA14_72410	1.0
PA14_72420	54.0
PA14_72430	14.0
PA14_72450	3.0
PA14_72460	12.0
PA14_72470	8.0
PA14_72480	45.0
PA14_72490	8.0
PA14_72500	30.0
PA14_72510	30.0
PA14_72520	23.0
PA14_72540	23.0
PA14_72550	40.0
PA14_72560	40.0
PA14_72580	41.0
PA14_72590	1.0
PA14_72600	1.0
PA14_72620	43.0
PA14_72630	34.0
PA14_72640	12.0
PA14_72650	1.0
PA14_72660	1.0
PA14_72690	1.0
PA14_72700	26.0
PA14_72710	1.0
PA14_72720	7.0
PA14_72740	1.0
PA14_72750	1.0
